Timestamps,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.61,142.67,148.28,207.35,80.52,159.28,191.07,27.83,0.0,984.61
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.29,131.56,135.85,215.93,82.17,167.31,197.56,29.15,0.0,985.82
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.97,121.99,122.1,224.51,83.93,174.13,204.05,29.15,0.0,984.83
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.65,110.99,106.92,233.53,83.93,182.82,212.08,30.47,0.0,984.39
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.33,98.67,90.31,242.55,85.58,193.27,220.11,31.79,0.0,984.61
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.69,86.35,73.7,249.81,85.58,201.96,228.25,31.79,0.0,977.13
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.05,72.49,57.09,257.07,85.58,210.65,236.28,31.79,0.0,968.0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.41,55.77,41.03,262.57,83.93,219.45,244.42,31.79,0.0,953.37
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.77,40.04,27.83,267.96,80.52,229.79,254.1,33.11,0.0,945.12
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.81,24.31,22.0,266.2,77.11,240.13,263.89,34.43,0.0,935.88
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,17.16,19.03,258.94,70.29,250.47,273.57,35.75,0.0,931.7
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,12.87,16.06,244.42,63.58,260.81,280.17,42.46,0.0,925.54
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,11.44,14.63,229.9,55.11,267.74,283.58,51.7,0.0,917.95
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,11.44,13.2,212.41,48.4,276.43,287.1,62.92,0.0,914.43
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,10.01,11.66,195.25,40.04,285.23,288.75,75.79,0.0,909.26
202,4.73,0.0,2.53,0.0,0.0,0.0,0.0,0.0,2.53,8.58,10.23,176.33,31.68,292.38,288.75,90.09,7.26,900.57
203,4.73,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,8.58,10.23,159.61,23.32,299.53,287.1,102.96,7.26,891.33
204,5.94,4.84,3.74,0.0,0.0,0.0,0.0,0.0,0.0,7.15,8.8,142.12,16.61,306.57,281.93,115.94,14.52,879.12
205,9.57,4.84,7.59,0.0,0.0,0.0,0.0,0.0,0.0,7.15,8.8,122.98,13.31,313.72,275.22,128.81,22.0,869.99
206,23.98,6.38,8.8,0.0,0.0,0.0,0.0,0.0,0.0,5.72,7.26,101.09,11.66,319.0,265.54,140.25,39.16,850.52
207,160.16,48.4,12.65,0.0,0.0,0.0,0.0,0.0,0.0,5.72,5.83,78.32,13.31,320.87,255.75,150.26,221.21,830.06
208,242.0,154.99,84.37,0.0,0.0,0.0,0.0,0.0,0.0,5.72,4.4,54.23,13.31,322.63,244.42,160.27,481.36,804.98
209,253.11,214.17,162.03,0.0,0.0,0.0,0.0,0.0,0.0,4.29,4.4,30.69,14.96,319.0,229.79,168.96,629.31,772.09
210,251.57,263.56,217.47,0.0,0.0,0.0,0.0,0.0,0.0,2.86,2.86,20.46,16.61,306.57,212.08,179.85,732.6,741.29
211,243.54,295.79,248.49,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,19.03,18.37,274.67,186.23,195.47,787.82,696.63
212,226.05,322.63,263.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.49,18.37,224.62,154.66,215.82,811.91,630.96
